recipe_name,ingredients,Cuisine,URL,image-url
Aloo Gajar Matar Sabzi Recipe,1/2 tablespoon coriander (dhania) powder 1 inch ginger - chopped salt - to taste coriander (dhania) leaves - for garnish 1/2 teaspoon garam masala powder 1 onion - finely chopped 2 carrots - peeled and diced 1/2 cup green peas (matar) - steamed 3 potatoes (aloo) - peeled and diced 1/2 teaspoon ajwain (carom seeds) 4 cloves garlic - chopped 1 tablespoons mustard oil 1/4 teaspoon turmeric powder (haldi) 1/2 teaspoon red chilli powder 5 tomatoes - chopped into chunks,North Indian Recipes,https://www.archanaskitchen.com/aloo-gajar-matar-sabzi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Aloo_Gajar_Matar_Sabzi_Video_Recipe_14_1600.jpg
Mini Rava Idli With Tomato Chutney Recipe,salt - to taste 3 tablespoon hung curd (greek yogurt) 1 teaspoon coriander (dhania) leaves - chopped 1/2 teaspoon black pepper powder 2 cloves garlic - chopped lukewarm water - for the batter 1/2 inch ginger - chopped 1 teaspoon sunflower oil 1 tomato - chopped 1 cup sooji (semolina/ rava) sunflower oil - to grease the mould,South Indian Recipes,https://www.archanaskitchen.com/mini-rava-idli-with-tomato-chutney-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Akansha_Bansal/Rava_Idli_Recipe.jpg
Chinna Vengaya Puli Kuzhambu Recipe (Spicy Tangy Baby Onion Curry),1/2 teaspoon mustard seeds 1 tablespoon sambar powder salt - to taste 1 cup tamarind water 4 curry leaves 12 shallots - halved 1 teaspoon jaggery 1/4 teaspoon methi seeds (fenugreek seeds) 1 tablespoon sesame (gingelly) oil,South Indian Recipes,https://www.archanaskitchen.com/chinna-vengaya-puli-kuzhambu-recipe,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Dal_Khadi_Curry/Vengayam_Puli_Kuzhambu_Recipe_Small_Onion_Tangy_Spicy_Curry-3.jpg
Mozzarella Stuffed Potato Balls Recipe,sunflower oil - for deep frying 1 teaspoon corn flour salt - to taste 1 tablespoon all purpose flour (maida) 1 cup mozzarella cheese - cut into small cubes 1/2 teaspoon black pepper powder 1/2 cup whole wheat bread crumbs 1 tablespoon corn flour 3 potatoes (aloo) - boiled and peeled,Indian,https://www.archanaskitchen.com/mozzarella-stuffed-potato-balls-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Priya__Sures/Mozzarella_Stuffed_Potato_Balls.jpg
Paneer Stuffed Bread Fritters Recipe,1 potato (aloo) - boiled 2 green chillies 2 tablespoons coriander (dhania) leaves - finely chopped sunflower oil - for deep frying 1 teaspoon garam masala powder 4 tablespoons sooji (semolina/ rava) 1 teaspoon cumin seeds (jeera) salt - to taste 1 onion - finely chopped 12 whole wheat brown bread 1 tablespoon sunflower oil 200 grams paneer (homemade cottage cheese) 1/2 liter milk 1 teaspoon amchur (dry mango powder),Indian,https://www.archanaskitchen.com/paneer-stuffed-bread-fritters-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Paneer_Bread_Balls_1600.jpg
Lal Bhoplyacha Bharit Recipe (Red Pumpkin Raita),1 teaspoon sugar 250 grams kaddu (parangikai/ pumpkin) - peeled and chopped coriander (dhania) leaves - few 1 teaspoon cumin seeds (jeera) 1 tablespoon sunflower oil - (or ghee) 3/4 cup hung curd (greek yogurt) - whisked (adjust) 2 tablespoons groundnut powder - roasted salt - salt to taste 1/4 teaspoon asafoetida (hing) 2 to 3 green chillies - chopped,Indian,https://www.archanaskitchen.com/lal-bhoplyacha-bharit-recipe-red-pumpkin-raita,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Lal_Bhoplyacha_Bharit__Red_pumpkin_raita.jpg
Shrimp Spinach Cheese Swirl Recipe,1 tablespoon tomato ketchup 1/2 cup shrimps - cut into small pieces 1 teaspoon garlic powder salt - to taste 1 teaspoon sriracha sauce - optional 1 teaspoon coriander powder (dhania) 1 tablespoon sunflower oil 4 spring onion (bulb & greens) - chopped finely 1 puff pastry sheet 1 whole egg - for eggwash 1 cup cheddar cheese - shredded 1 cup spinach - chopped 1 tablespoon cayenne pepper,Indian,https://www.archanaskitchen.com/shrimp-spinach-cheese-swirl-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/poojanadkarni/cheese_swirls_recipe.jpg
Field Thepla Recipe,1 green chilli - finely chopped 1/2 teaspoon turmeric powder (haldi) 1 cup bottle gourd (lauki) - peeled and grated 1 teaspoon garam masala powder salt - to taste 1-1/2 cups whole wheat flour 1/2 cup gram flour (besan) 2 tablespoons hung curd (greek yogurt) 2 tablespoons ghee 2 teaspoons red chilli powder 2 tablespoon coriander (dhania) leaves - finely chopped 1 inch ginger - peeled and crushed into paste,North Indian Recipes,https://www.archanaskitchen.com/lauki-thepla-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Raksha_Kamat/Lauki_Thepla.jpg
Paneer Kofta Curry Recipe - Non Fried,1 ginger - grated 1 teaspoon cumin powder (jeera) sunflower oil - for cooking salt - to taste 1 teaspoon coriander powder (dhania) 1/2 teaspoon garam masala powder 1/4 cup hung curd (greek yogurt) - (or cream) 250 grams paneer (homemade cottage cheese) 3 tablespoons all purpose flour (maida) coriander (dhania) leaves - small bunch kasuri methi (dried fenugreek leaves) - for garnishing 1/4 teaspoon turmeric powder (haldi) 1 pinch salt 1 tablespoon honey 2 cups homemade tomato puree,North Indian Recipes,https://www.archanaskitchen.com/paneer-kofta-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Gravy/Paneer_Kofta_Curry_Recipe_Using_Non_Sweetened_Rasgulla_Balls-2.jpg
Aloo Paneer Kebab Recipe,1/2 teaspoon turmeric powder (haldi) 1 teaspoon cumin powder (jeera) 1 teaspoon ginger garlic paste 1/4 cup whole wheat bread crumbs salt - to taste sunflower oil - for shallow frying 1 teaspoon red chilli powder 1/2 cup whole wheat bread crumbs 1 tablespoon sesame seeds (til seeds) 3 potato (aloo) - boiled 200 grams paneer (homemade cottage cheese),Indian,https://www.archanaskitchen.com/aloo-paneer-kebab-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Aloo_Paneer_Kebab.jpg
Sprouted Moong and Methi Cheela Recipe - A Healthy Breakfast,2 green chillies 1 cup methi leaves (fenugreek leaves) - finely chopped sunflower oil - for cooking salt - to taste 1 inch ginger 1 teaspoon fennel seeds (saunf) 1/4 teaspoon turmeric powder (haldi) 1/2 cup white urad dal (split) - soaked for 4 hours 1 cup green moong sprouts,North Indian Recipes,https://www.archanaskitchen.com/sprouted-moong-and-methi-cheela-recipe-a-healthy-breakfast,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Moong_Sprout_Methi_Cheela_Recipe_.jpg
Ragi Nippattu Recipe With Peanuts And Sesame - Ragi Thattai / Chekkalu,1 tablespoon red chilli powder 1 teaspoon asafoetida (hing) sunflower oil - for deep frying 1/4 cup roasted peanuts (moongphali) - coarsely pounded salt - to taste 2 cups ragi flour (finger millet/ nagli) 1 tablespoon sunflower oil - hot for the dough 1 tablespoon sesame seeds (til seeds) 1/4 cup chana dal (bengal gram dal) - soaked in hot water for 30 minutes 1/4 cup rice flour,South Indian Recipes,https://www.archanaskitchen.com/ragi-nippattu-recipe-with-peanuts-and-sesame-ragi-thattai-chekkalu,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/admin/Ragi_Nippattu_Recipe_With_Peanuts_And_Sesame__Ragi_Thattai__Chekkalu_.jpg
Red Poha And Flax Seeds Ladoo Recipe,10 raisins 1 cup brown sugar (demerara sugar) 3/4 cup flax seeds 1 cup red poha (flattened red rice) 3 cardamom (elaichi) pods/seeds 1 cup ghee - + 1 teaspoon 5 cashew nuts,Indian,https://www.archanaskitchen.com/red-poha-flax-seeds-ladoo-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Swathy_Nandhini_/Red_poha_flas_seed_ladoo_recipe.jpg
Aloo Matar Masala Khichdi Recipe,1 tablespoon coriander (dhania) leaves - finely chopped for garnish 1 teaspoon cumin powder (jeera) 1 inch cinnamon stick (dalchini) salt - to taste 1 teaspoon cumin seeds (jeera) 2 cardamom (elaichi) pods/seeds 1 teaspoon coriander powder (dhania) 1/2 teaspoon black pepper powder 2 green chillies - finely chopped 1 black cardamom (badi elaichi) 1 cup rice 3 potatoes (aloo) - cut into big cubes 1 tablespoon ginger garlic paste 1 bay leaf (tej patta) 1/2 cup green peas (matar) 2 cloves (laung) 1 tablespoon ghee 1/2 teaspoon red chilli powder 1 onion - thinly sliced,Indian,https://www.archanaskitchen.com/aloo-matar-masala-khichdi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Aloo_Matar_Masala_Khichdi_Recipe.jpg
Crunchy Carrot Peanut Raita Recipe - Gajar Moongphali Raita,2 cups curd (dahi / yogurt) 3 dry red chillies salt - to taste 1/2 teaspoon kashmiri red chilli powder 1 green chilli - chopped 1/4 cup raw peanuts (moongphali) 1-1/2 cups carrot (gajjar) - grated,Indian,https://www.archanaskitchen.com/carrot-raita-recipe-with-peanuts-gajar-moongphali-raita,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Crunchy_Carrot_Peanut_Raita_Recipe_1_1600.jpg
Mutton Galouti Kebab Recipe,1/4 teaspoon black pepper powder 1 teaspoon garam masala powder salt - to taste 1 teaspoon ghee 1 teaspoon coriander powder (dhania) mint leaves (pudina) - a handful 1 onion - chopped 1 teaspoon lemon juice - 2 teaspoon ginger garlic paste 2 tablespoon gram flour (besan) 3 teaspoon papaya - paste sunflower oil - as required 2 teaspoon cumin powder (jeera) 500 grams mutton - minced,North Indian Recipes,https://www.archanaskitchen.com/mutton-galouti-kebab-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Mutton_Galouti_Kabab.jpg
Baked chickpea lentil recipe,1/4 cup coriander (dhania) leaves 2 green chillies salt - to taste 8 curry leaves 1/2 tablespoon cumin seeds (jeera) 1 inch ginger - coarsely chopped 1/2 onion - finely chopped 3 cloves garlic 1 cup chana dal (bengal gram dal) - soaked in water for 3-4 hours 2 tablespoons sunflower oil 1/4 tablespoon baking soda 1/2 tablespoon fennel seeds (saunf),Indian,https://www.archanaskitchen.com/baked-chana-dal-vada-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Baked_Chana_Dal_vada_1600.jpg
Mango Orange Recipe | Want semolina lighter | Mango Shir,1/4 cup ghee 1 mango (ripe) - peeled and pureed 1 tablespoons ghee 10 cashew nuts - chopped 1/2 teaspoon cardamom powder (elaichi) 2-1/2 cups water - depending on the consistency you desire 10 cashew nuts - halved 1/2 cup sugar 1 cup sooji (semolina/ rava),Indian,https://www.archanaskitchen.com/mango-kesari-recipe-mango-semolina-pudding-halwa-sheera,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Mango_Sooji_Halwa_Recipe_Aam_Ka_Sheera_Mango_Kesari-4.jpg
North Arcot Special Greens Rava Puliyodharai Recipe - Broken Wheat / Dalia Puliogare,salt - as required 1/2 teaspoon mustard seeds 1 tablespoon raw peanuts (moongphali) 1 cup broken wheat (dalia/ godumai rava) 1 tablespoon ghee - or oil 2 tablespoons puliodarai powder 1 sprig curry leaves 5-7 cashew nuts - halved,Indian,https://www.archanaskitchen.com/north-arcot-special-godumai-rava-puliodarai-broken-wheat-dalia-puliogare-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Uma_Raghuraman/North_Arcot_Special_Godumai_Rava_Puliodarai__Broken_WheatDalia_Puliogare_Recipe_.jpg
Peanut Saffron Barfi Recipe,2 tablespoons milk - lukewarm yellow food colour - a pinch (optional) 1/2 teaspoon butter - clarified 1 cup sugar 5 cardamom (elaichi) pods/seeds 1/2 cup milk powder - optional 1/8 teaspoon saffron strands 1 tablespoons pistachios - chopped 1 cup raw peanuts (moongphali) - unsalted,North Indian Recipes,https://www.archanaskitchen.com/peanut-kesar-burfi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Roop/Peanut_Kesar_Burfi.jpg
Methi Pakoras Recipe,sunflower oil - for deep frying salt - to taste 1 teaspoon red chilli powder 1/2 cup methi leaves (fenugreek leaves) 1 cup gram flour (besan) 1/2 teaspoon ajwain (carom seeds) 1/4 teaspoon asafoetida (hing) 1/4 cup rice flour 1/2 tablespoon coriander (dhania) seeds - crushed 1/4 teaspoon turmeric powder (haldi),Indian,https://www.archanaskitchen.com/methi-pakoras-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Kalyani_S/Methi_Pakoras_the_perfect_Winter_time_snack.jpg
Chicken Meatballs In A Makhni Gravy Recipe,sunflower oil - for shallow frying the meatballs 1/4 cup whole wheat bread crumbs salt - as per you taste 1 mace (javitri) 5 tomatoes 8 cloves garlic - finely chopped 3 tablespoons fresh cream 3 green chillies - finely chopped 1 teaspoon garam masala powder 2 cardamom (elaichi) pods/seeds 500 grams chicken - cleaned and minced 2 tablespoons honey 1 onion - roughly chopped 1 tablespoon kasuri methi (dried fenugreek leaves) 2 sprig coriander (dhania) leaves 1 tablespoons sunflower oil 2 tablespoon butter 2 tablespoons ginger garlic paste 1 bay leaf (tej patta) 1 onion 3/4 cup water 5 dry red chillies,North Indian Recipes,https://www.archanaskitchen.com/chicken-meatballs-in-a-makhni-gravy-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/monisha.nair1-gmail.com/Chicken_meatballs_in_makhani_gravy.jpg
Matar Samosa Chaat Recipe - Delicious Evening Tea Time Snack,1/4 cup sev - bhujia 1/2 teaspoon turmeric powder (haldi) 4 tablespoons green chutney (coriander & mint) salt - to taste 1 tomato - finely chopped 1 teaspoon kalonji (onion nigella seeds) 1/2 teaspoon garam masala powder 2 green chillies - finely chopped 1 onion - finely chopped 4 tablespoons sweet chutney (date & tamarind) 1/4 cup fresh pomegranate fruit kernels 8 punjabi aloo samosa 1 cup dried green peas (vatana) - soaked for 8 hours 1 inch ginger - finely chopped 1 teaspoon amchur (dry mango powder) 1 teaspoon chaat masala powder,North Indian Recipes,https://www.archanaskitchen.com/matar-samosa-chaat-recipe-a-delicious-evening-tea-time-snack,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Matar_Samosa_Chaat_recipe-6_1600.jpg
Cabbage Chana Dal Sabzi - Gobi Chana Dal Recipe,1 teaspoon kashmiri red chilli powder 1/2 teaspoon mustard seeds 1 teaspoon cumin powder (jeera) 2 sprig curry leaves salt - to taste 1 teaspoon garam masala powder 2 green chilli - slit 1/2 cup chana dal (bengal gram dal) - washed and soaked 1/4 teaspoon asafoetida (hing) 3 cups cabbage (patta gobi/ muttaikose) - shredded 1 teaspoon sunflower oil 1 teaspoon turmeric powder (haldi) 1/2 teaspoon cumin seeds (jeera),North Indian Recipes,https://www.archanaskitchen.com/cabbage-chana-dal-sabzi-gobi-chana-dal-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Chana_Dal_Patta_Gobi_Sabzi_Recipe_-_Bengal_Gram_and_Cabbage_Sabzi-2.jpg
Andhra Gongura Pulihora Recipe | Gongura Puliyodarai | Spicy Red Roselle Leaves Rice,1 teaspoon white urad dal (split) 1/2 teaspoon turmeric powder (haldi) 1/2 teaspoon mustard seeds 1 tablespoon coriander (dhania) seeds 1/2 cup roasted peanuts (moongphali) 4 dry red chillies 3 tablespoons sesame (gingelly) oil 1 teaspoon chana dal (bengal gram dal) 2 teaspoons salt - to taste 2 sprig curry leaves - finely chopped 2 tablespoon sesame seeds (til seeds) 1/2 teaspoon asafoetida (hing) 1 tablespoon chana dal (bengal gram dal) 1/2 teaspoon methi seeds (fenugreek seeds) 2 cups rice 300 grams gongura leaves (red roselle) - washed and finely chopped,South Indian Recipes,https://www.archanaskitchen.com/andhra-style-gongura-pulihora-recipe-spicy-red-roselle-leaves-rice,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Andhra_Style_Gongura_Pulihora_Recipe_-_Spicy_Red_Roselle_Leaves_Rice__2_1600.jpg
Smoked Tandoori Chicken Recipe - Classic North Indian Chicken Recipe,1 tablespoon lemon juice 1 tablespoon kashmiri red chilli powder 1 tablespoon coriander powder (dhania) 1/4 teaspoon black salt (kala namak) salt - as required 2 chicken thighs 1 teaspoon garam masala powder 1/2 cup hung curd (greek yogurt) 3 charcoal - small pieces 2 tablespoons mustard oil 1 tablespoon ginger - paste 2 tablespoons ghee 4 tablespoons mustard oil 1 tablespoon garlic - paste 1 teaspoon chaat masala powder,North Indian Recipes,https://www.archanaskitchen.com/stove-top-grilled-and-smoked-tandoori-chicken-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/shaheen_ali/Stove_Top_Grilled__Smoked_Tandoori_Chicken.jpg
Mooli Jowar Ki Roti Recipe - Mullangi Kambu Chapathi,salt - as required sunflower oil - as required 1 teaspoon ginger garlic paste 1 mooli/ mullangi (radish) 1 1/2 cup jowar flour (sorghum) 1/2 teaspoon red chilli powder hot water - for kneading,North Indian Recipes,https://www.archanaskitchen.com/mooli-jowar-ki-roti-recipe-mullangi-kambu-chapathi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swathynandhini/MOOLI_JOWAR_KI_ROTI__MULANGI_KAMBU_ROTI_1600.jpg
Cabbage Pachadi Recipe,2 teaspoon sunflower oil salt - to taste 1/2 cup water 1/2 tablespoon mustard seeds 10 curry leaves 2 tablespoons sesame (gingelly) oil 2 dry red chillies - (adjust) 1/2 tablespoon tamarind paste 3 green chillies - chopped (adjust) 2 cups cabbage (patta gobi/ muttaikose) - roughly chopped 1 tablespoon roasted gram dal (pottukadalai) 1 pinch asafoetida (hing) 1 tablespoon white urad dal (split),South Indian Recipes,https://www.archanaskitchen.com/cabbage-pachadi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/6-april/cabbage_pachadi_recipe_thogayal-3.jpg
Thengai Poli Recipe - Coconut Poli Recipe,salt - to taste 1 teaspoon ghee 160 grams palm jaggery - powdered water - as needed 1 teaspoon cardamom powder (elaichi) 3 cup whole wheat flour 2 tablespoons ghee 250 grams fresh coconut - grated,South Indian Recipes,https://www.archanaskitchen.com/thengai-poli-recipe-coconut-filled-sweet-flatbread,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Sweets_Mithai/Thengai_Poli_Recipe_Coconut_Filled_Sweet_Flatbread-1.jpg
Instant Rava Appam With Vegetables Recipe,1 carrot (gajjar) - finely chopped sunflower oil - as required 1/2 tablespoon enos fruit salt salt - to taste 1 tomato - finely chopped 4 green beans (french beans) - finely chopped 2 green chillies - finely chopped 1 onion - finely chopped 1 cup water 2 cups sooji (semolina/ rava) 1-1/2 cup curd (dahi / yogurt) 3 tablespoons coriander (dhania) leaves - finely chopped,South Indian Recipes,https://www.archanaskitchen.com/instant-rava-appam-with-vegetables-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Instant_Rava_appam_with_vegetables_1600.jpg
